207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
04.85,2.59,20
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
207.4,1 20,"7"
04.95,3.70,04
05.00,2.74,00
05.05,1.92,00
05.10,1.25,01
05.15,0.59,01
205.3,5 20,"5"
205.3,5 20,"5"
05.20,0.07,20
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
05.25,2.14,20
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
205.3,5 20,"5"
05.35,3.77,09
05.40,3.25,00
05.45,2.51,00
05.50,1.62,00
05.55,0.96,00
148.2,4 14,"8"
148.2,4 14,"8"
05.60,0.37,14
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
148.2,4 14,"8"
185.7,9 18,"5"
185.7,9 18,"5"
05.70,2.44,18
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
05.75,3.33,18
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
185.7,9 18,"5"
05.80,4.07,00
05.85,3.48,00
05.90,2.44,00
05.95,1.55,00
06.00,0.96,06
06.05,0.74,06
213.1,7 21,"3"
213.1,7 21,"3"
06.10,0.96,21
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
06.15,2.81,21
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
213.1,7 21,"3"
06.20,4.14,01
06.25,3.70,01
06.30,2.74,00
06.35,1.85,00
06.40,1.03,02
06.45,0.59,02
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
06.50,0.14,21
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
211.1,1 21,"1"
06.60,3.92,04
06.65,3.77,04
06.70,2.88,00
06.75,2.07,00
06.80,1.33,00
06.85,0.59,00
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
06.90,0.14,19
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
199.7,1 19,"9"
07.05,3.70,08
07.10,3.11,00
07.15,2.36,00
07.20,1.62,00
07.25,0.88,00
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
07.30,0.29,15
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
158.4,0 15,"8"
07.40,2.66,18
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
181.0,6 18,"1"
07.50,4.07,00
07.55,3.33,00
07.60,2.51,00
07.65,1.55,00
07.70,0.88,06
08.72,F.88,06
08.77,0.88,00
08.82,0.22,00
08.87,0.00,03
08.92,0.00,03
09.02,0.00,00
09.07,0.00,00
09.12,0.00,00
09.17,0.00,00
09.22,0.00,00
09.27,0.00,00
09.32,0.00,00
09.37,0.00,00
09.42,0.00,00
09.47,0.00,00
09.52,0.00,00
09.57,0.00,00
09.62,0.00,00
09.67,0.00,00
09.72,0.00,00
09.77,0.00,00
09.82,0.00,00
09.87,0.00,00
09.92,0.00,00
09.97,0.00,00
10.02,0.00,00
10.07,0.00,00
10.12,0.00,00
10.17,0.00,00
10.22,0.00,00
10.27,0.00,00
10.32,0.00,00
10.37,0.00,00
10.42,0.00,00
10.47,0.00,00
10.52,0.00,00
10.57,0.00,00
10.62,0.00,00
10.67,0.00,00
10.72,0.00,00
10.77,0.00,00
10.82,0.00,00
10.87,0.00,00
10.92,0.00,00
10.97,0.00,00
11.02,0.00,00
11.07,0.00,00
11.12,0.00,00
11.17,0.00,00
11.22,0.00,00
11.27,0.00,00
11.37,0.00,00
11.47,0.00,00
11.52,0.00,00
11.57,0.00,00
11.62,0.00,00
11.67,0.00,00
11.72,0.00,00
11.77,0.00,00
11.82,0.00,00
11.87,0.00,00
11.92,0.00,00
11.97,0.00,00
12.02,0.00,00
12.07,0.00,00
12.12,0.00,00
12.17,0.00,00
12.22,0.00,00
12.27,0.00,00
12.32,0.00,00
12.37,0.00,00
12.42,0.00,00
12.47,0.00,00
12.52,0.00,00
12.57,0.00,00
12.63,0.00,00
12.68,0.00,00
12.73,0.00,00
12.78,0.00,00
12.83,0.00,00
12.88,0.00,00
12.93,0.00,00
12.98,0.00,00
13.03,0.00,00
13.08,0.00,00
13.13,0.00,00
13.18,0.00,00
13.23,0.00,00
13.28,0.00,00
13.33,0.00,00
13.38,0.00,00
13.43,0.00,00
13.48,0.00,00
13.53,0.00,00
13.58,0.00,00
13.63,0.00,00
13.73,0.00,00
13.78,0.00,00
13.83,0.00,00
13.88,0.00,00
13.93,0.00,00
13.98,0.00,00
14.03,0.00,00
14.08,0.00,00
14.13,0.00,00
14.18,0.00,00
14.23,0.00,00
14.28,0.00,00
14.33,0.00,00
14.38,0.00,00
14.43,0.00,00
14.48,0.00,00
14.53,0.00,00
14.58,0.00,00
14.63,0.00,00
14.68,0.00,00
14.73,0.00,00
14.78,0.00,00
14.83,0.00,00
14.88,0.00,00
14.93,0.00,00
14.98,0.00,00
15.03,0.00,00
15.08,0.00,00
15.13,0.00,00
15.18,0.00,00
15.23,0.00,00
15.28,0.00,00
15.33,0.00,00
15.38,0.00,00
15.43,0.00,00
15.48,0.00,00
15.53,0.00,00
15.58,0.00,00
15.68,0.00,00
15.73,0.00,00
15.78,0.00,00
15.83,0.00,00
15.88,0.00,00
15.93,0.00,00
15.98,0.00,00
16.03,0.00,00
16.08,0.00,00
16.13,0.00,00
16.18,0.00,00
16.23,0.00,00
16.28,0.00,00
16.33,0.00,00
16.38,0.00,00
16.43,0.00,00
16.48,0.00,00
16.53,0.00,00
16.58,0.00,00
16.63,0.00,00
16.68,0.00,00
16.73,0.00,00
16.78,0.00,00
16.83,0.00,00
16.88,0.00,00
16.93,0.00,00
16.98,0.00,00
17.03,0.00,00
17.08,0.00,00
